CodeInd2,2010pop,state,stateCode,zipCode,StateAbbr,2010.SSrecip,fips,IRS_rtrns
C3858483,340,North Dakota,38,58483,ND,100,38,147
C3858484,65,North Dakota,38,58484,ND,20,38,
C3858486,262,North Dakota,38,58486,ND,70,38,141
C3858487,444,North Dakota,38,58487,ND,100,38,205
C3858488,258,North Dakota,38,58488,ND,80,38,113
C3858490,240,North Dakota,38,58490,ND,65,38,120
C3858492,481,North Dakota,38,58492,ND,90,38,238
C3858494,350,North Dakota,38,58494,ND,90,38,144
C3858495,1332,North Dakota,38,58495,ND,435,38,604
C3858496,182,North Dakota,38,58496,ND,50,38,94
C3858497,326,North Dakota,38,58497,ND,70,38,154
C3858501,28055,North Dakota,38,58501,ND,5365,38,14091
C3858503,25734,North Dakota,38,58503,ND,4060,38,12800
C3858504,24342,North Dakota,38,58504,ND,3515,38,11738
C3858505,2,North Dakota,38,58505,ND,,,
C3858520,264,North Dakota,38,58520,ND,55,38,125
C3858521,658,North Dakota,38,58521,ND,125,38,304
C3858523,3619,North Dakota,38,58523,ND,665,38,1747
C3858524,100,North Dakota,38,58524,ND,55,38,
C3858528,798,North Dakota,38,58528,ND,80,38,178
C3858529,660,North Dakota,38,58529,ND,160,38,245
C3858530,1193,North Dakota,38,58530,ND,285,38,628
C3858531,307,North Dakota,38,58531,ND,105,38,172
C3858532,297,North Dakota,38,58532,ND,70,38,137
C3858533,945,North Dakota,38,58533,ND,325,38,424
C3858535,571,North Dakota,38,58535,ND,145,38,256
C3858538,2489,North Dakota,38,58538,ND,255,38,900
C3858540,2449,North Dakota,38,58540,ND,690,38,1143
C3858541,364,North Dakota,38,58541,ND,90,38,181
C3858542,324,North Dakota,38,58542,ND,70,38,103
C3858544,551,North Dakota,38,58544,ND,140,38,223
C3858545,3461,North Dakota,38,58545,ND,750,38,1741
C3858549,214,North Dakota,38,58549,ND,50,38,
C3858552,1797,North Dakota,38,58552,ND,570,38,787
C3858554,22884,North Dakota,38,58554,ND,3985,38,11376
C3858558,812,North Dakota,38,58558,ND,115,38,373
C3858559,218,North Dakota,38,58559,ND,75,38,116
C3858560,161,North Dakota,38,58560,ND,40,38,
C3858561,1085,North Dakota,38,58561,ND,325,38,466
C3858562,415,North Dakota,38,58562,ND,150,38,193
C3858563,1977,North Dakota,38,58563,ND,480,38,917
C3858564,92,North Dakota,38,58564,ND,30,38,
C3858565,209,North Dakota,38,58565,ND,65,38,137
C3858566,180,North Dakota,38,58566,ND,25,38,
C3858568,535,North Dakota,38,58568,ND,65,38,139
C3858569,77,North Dakota,38,58569,ND,25,38,
C3858570,397,North Dakota,38,58570,ND,70,38,155
C3858571,603,North Dakota,38,58571,ND,155,38,284
C3858572,319,North Dakota,38,58572,ND,75,38,181
C3858573,674,North Dakota,38,58573,ND,200,38,294
C3858575,920,North Dakota,38,58575,ND,265,38,444
C3858576,953,North Dakota,38,58576,ND,225,38,435
C3858577,1671,North Dakota,38,58577,ND,365,38,873
C3858579,1190,North Dakota,38,58579,ND,280,38,597
C3858580,455,North Dakota,38,58580,ND,90,38,223
C3858581,258,North Dakota,38,58581,ND,85,38,106
C3858601,21078,North Dakota,38,58601,ND,3675,38,10354
C3858620,132,North Dakota,38,58620,ND,35,38,
C3858621,1231,North Dakota,38,58621,ND,335,38,636
C3858622,1489,North Dakota,38,58622,ND,325,38,840
C3858623,2363,North Dakota,38,58623,ND,550,38,1157
C3858625,185,North Dakota,38,58625,ND,60,38,
C3858626,262,North Dakota,38,58626,ND,50,38,129
C3858627,154,North Dakota,38,58627,ND,35,38,
C3858630,502,North Dakota,38,58630,ND,100,38,270
C3858631,1150,North Dakota,38,58631,ND,350,38,528
C3858632,149,North Dakota,38,58632,ND,35,38,
C3858634,251,North Dakota,38,58634,ND,55,38,119
C3858636,706,North Dakota,38,58636,ND,140,38,323
C3858638,992,North Dakota,38,58638,ND,285,38,473
C3858639,1816,North Dakota,38,58639,ND,515,38,890
C3858640,1344,North Dakota,38,58640,ND,270,38,738
C3858641,79,North Dakota,38,58641,ND,30,38,
C3858642,334,North Dakota,38,58642,ND,75,38,152
C3858643,191,North Dakota,38,58643,ND,40,38,
C3858645,238,North Dakota,38,58645,ND,40,38,179
C3858646,1138,North Dakota,38,58646,ND,350,38,552
C3858647,1142,North Dakota,38,58647,ND,280,38,537
C3858649,307,North Dakota,38,58649,ND,110,38,146
C3858650,393,North Dakota,38,58650,ND,115,38,176
C3858651,475,North Dakota,38,58651,ND,90,38,224
C3858652,987,North Dakota,38,58652,ND,260,38,488
C3858653,556,North Dakota,38,58653,ND,155,38,266
C3858654,289,North Dakota,38,58654,ND,60,38,115
C3858655,484,North Dakota,38,58655,ND,85,38,261
C3858656,366,North Dakota,38,58656,ND,85,38,192
C3858701,28368,North Dakota,38,58701,ND,5110,38,14245
C3858702,0,North Dakota,38,58702,ND,390,38,
C3858703,19396,North Dakota,38,58703,ND,2555,38,9098
C3858704,4770,North Dakota,38,58704,ND,15,38,1621
C3858705,751,North Dakota,38,58705,ND,,,834
C3858707,509,North Dakota,38,58707,ND,,,
C3858710,469,North Dakota,38,58710,ND,140,38,222
C3858711,211,North Dakota,38,58711,ND,60,38,
C3858712,155,North Dakota,38,58712,ND,45,38,
C3858713,35,North Dakota,38,58713,ND,,,
C3858716,147,North Dakota,38,58716,ND,45,38,
C3858718,1040,North Dakota,38,58718,ND,180,38,498
C3858721,529,North Dakota,38,58721,ND,130,38,271
C3858722,1516,North Dakota,38,58722,ND,200,38,771
C3858723,236,North Dakota,38,58723,ND,60,38,114
C3858725,341,North Dakota,38,58725,ND,65,38,165
C3858727,279,North Dakota,38,58727,ND,90,38,157
C3858730,1295,North Dakota,38,58730,ND,375,38,694
C3858731,300,North Dakota,38,58731,ND,60,38,149
C3858733,402,North Dakota,38,58733,ND,80,38,187
C3858734,241,North Dakota,38,58734,ND,70,38,138
C3858735,314,North Dakota,38,58735,ND,85,38,167
C3858736,452,North Dakota,38,58736,ND,135,38,210
C3858737,140,North Dakota,38,58737,ND,50,38,
C3858740,755,North Dakota,38,58740,ND,115,38,371
C3858741,554,North Dakota,38,58741,ND,125,38,291
C3858744,143,North Dakota,38,58744,ND,40,38,
C3858746,1620,North Dakota,38,58746,ND,420,38,815
C3858748,148,North Dakota,38,58748,ND,45,38,
C3858750,528,North Dakota,38,58750,ND,90,38,267
C3858752,223,North Dakota,38,58752,ND,50,38,127
C3858755,129,North Dakota,38,58755,ND,40,38,
C3858756,250,North Dakota,38,58756,ND,75,38,144
C3858757,909,North Dakota,38,58757,ND,90,38,252
C3858758,222,North Dakota,38,58758,ND,65,38,102
C3858759,821,North Dakota,38,58759,ND,155,38,374
C3858760,254,North Dakota,38,58760,ND,65,38,142
C3858761,1104,North Dakota,38,58761,ND,285,38,558
C3858762,246,North Dakota,38,58762,ND,45,38,118
C3858763,3502,North Dakota,38,58763,ND,480,38,1701
C3858765,248,North Dakota,38,58765,ND,75,38,158
C3858768,282,North Dakota,38,58768,ND,60,38,147
C3858769,229,North Dakota,38,58769,ND,55,38,117
C3858770,1240,North Dakota,38,58770,ND,200,38,619
C3858771,453,North Dakota,38,58771,ND,110,38,213
C3858772,137,North Dakota,38,58772,ND,25,38,
C3858773,687,North Dakota,38,58773,ND,170,38,385
C3858775,290,North Dakota,38,58775,ND,40,38,115
C3858776,298,North Dakota,38,58776,ND,45,38,141
C3858778,133,North Dakota,38,58778,ND,45,38,
C3858779,367,North Dakota,38,58779,ND,95,38,171
C3858781,695,North Dakota,38,58781,ND,115,38,342
C3858782,436,North Dakota,38,58782,ND,115,38,206
C3858783,346,North Dakota,38,58783,ND,95,38,174
C3858784,2330,North Dakota,38,58784,ND,445,38,1054
C3858785,1091,North Dakota,38,58785,ND,115,38,553
C3858787,136,North Dakota,38,58787,ND,50,38,
C3858788,1124,North Dakota,38,58788,ND,310,38,538
C3858789,321,North Dakota,38,58789,ND,65,38,166
C3858790,1585,North Dakota,38,58790,ND,340,38,796
C3858792,227,North Dakota,38,58792,ND,65,38,114
C3858793,609,North Dakota,38,58793,ND,155,38,316
C3858794,159,North Dakota,38,58794,ND,50,38,
C3858795,198,North Dakota,38,58795,ND,60,38,113
C3858801,18371,North Dakota,38,58801,ND,2715,38,8847
C3858830,213,North Dakota,38,58830,ND,50,38,119
C3858831,472,North Dakota,38,58831,ND,90,38,287
C3858833,80,North Dakota,38,58833,ND,25,38,
C3858835,313,North Dakota,38,58835,ND,75,38,183
C3858838,199,North Dakota,38,58838,ND,50,38,
C3858843,466,North Dakota,38,58843,ND,70,38,196
C3858844,142,North Dakota,38,58844,ND,35,38,
C3858845,371,North Dakota,38,58845,ND,90,38,180
C3858847,283,North Dakota,38,58847,ND,65,38,119
C3858849,883,North Dakota,38,58849,ND,200,38,526
C3858852,1750,North Dakota,38,58852,ND,410,38,975
C3858853,292,North Dakota,38,58853,ND,50,38,
C3858854,2804,North Dakota,38,58854,ND,520,38,1540
C3858856,131,North Dakota,38,58856,ND,30,38,
C3859221,417,North Dakota,38,59221,ND,,,
C3859270,127,North Dakota,38,59270,ND,,,
C3859275,54,North Dakota,38,59275,ND,,,
C3943001,2400,Ohio,39,43001,OH,390,39,1212
C3943002,2262,Ohio,39,43002,OH,20,39,
C3943003,2917,Ohio,39,43003,OH,510,39,1314
C3943004,22727,Ohio,39,43004,OH,1830,39,11650
C3943005,174,Ohio,39,43005,OH,55,39,
C3943006,822,Ohio,39,43006,OH,115,39,286
C3943008,2479,Ohio,39,43008,OH,510,39,
C3943009,2135,Ohio,39,43009,OH,310,39,892
C3943010,272,Ohio,39,43010,OH,70,39,
C3943011,7491,Ohio,39,43011,OH,1205,39,3282
C3943013,1201,Ohio,39,43013,OH,195,39,564
C3943014,3632,Ohio,39,43014,OH,590,39,1396
C3943015,48107,Ohio,39,43015,OH,7160,39,21982
C3943016,31306,Ohio,39,43016,OH,2430,39,17324
C3943017,37626,Ohio,39,43017,OH,3860,39,18756
C3943019,8700,Ohio,39,43019,OH,1605,39,4037
C3943021,10301,Ohio,39,43021,OH,1260,39,4798
C3943022,4161,Ohio,39,43022,OH,485,39,1156
C3943023,13231,Ohio,39,43023,OH,1835,39,5430
C3943025,5306,Ohio,39,43025,OH,1165,39,2634
C3943026,54017,Ohio,39,43026,OH,4835,39,27011
C3943028,7537,Ohio,39,43028,OH,1530,39,3315
C3943029,664,Ohio,39,43029,OH,80,39,251
C3943030,114,Ohio,39,43030,OH,75,39,
C3943031,12318,Ohio,39,43031,OH,2070,39,5740
C3943032,77,Ohio,39,43032,OH,25,39,
C3943033,380,Ohio,39,43033,OH,90,39,
C3943035,24721,Ohio,39,43035,OH,1495,39,10887
C3943036,258,Ohio,39,43036,OH,40,39,
C3943037,535,Ohio,39,43037,OH,95,39,182
C3943040,31790,Ohio,39,43040,OH,3965,39,13555
C3943044,5528,Ohio,39,43044,OH,1050,39,2367
C3943045,1953,Ohio,39,43045,OH,330,39,924
C3943046,3396,Ohio,39,43046,OH,750,39,1647
C3943050,29050,Ohio,39,43050,OH,6290,39,12737
C3943054,20566,Ohio,39,43054,OH,1710,39,10006
C3943055,59605,Ohio,39,43055,OH,11905,39,27111
C3943056,17439,Ohio,39,43056,OH,3580,39,8152
C3943060,2480,Ohio,39,43060,OH,405,39,1123
C3943061,3967,Ohio,39,43061,OH,525,39,1906
C3943062,27644,Ohio,39,43062,OH,4175,39,12938
C3943064,12580,Ohio,39,43064,OH,1835,39,5537
C3943065,38821,Ohio,39,43065,OH,3765,39,17999
C3943066,1328,Ohio,39,43066,OH,210,39,621
C3943067,1591,Ohio,39,43067,OH,210,39,738
C3943068,51836,Ohio,39,43068,OH,7295,39,26128
C3943070,133,Ohio,39,43070,OH,35,39,
C3943071,2351,Ohio,39,43071,OH,465,39,1107
C3943072,5948,Ohio,39,43072,OH,1070,39,2634
C3943074,11655,Ohio,39,43074,OH,1820,39,5713
C3943076,9051,Ohio,39,43076,OH,1835,39,4094
C3943077,258,Ohio,39,43077,OH,40,39,
C3943078,20885,Ohio,39,43078,OH,4470,39,9391
C3943080,5498,Ohio,39,43080,OH,970,39,2327
C3943081,55991,Ohio,39,43081,OH,7500,39,28860
C3943082,29946,Ohio,39,43082,OH,3540,39,14022
C3943084,841,Ohio,39,43084,OH,155,39,364
C3943085,23258,Ohio,39,43085,OH,3515,39,12541
C3943101,380,Ohio,39,43101,OH,95,39,
C3943102,4512,Ohio,39,43102,OH,790,39,2059
C3943103,10697,Ohio,39,43103,OH,1785,39,4958
C3943105,8147,Ohio,39,43105,OH,1470,39,3961
C3943106,1685,Ohio,39,43106,OH,280,39,726
C3943107,3153,Ohio,39,43107,OH,675,39,1419
C3943109,118,Ohio,39,43109,OH,75,39,
C3943110,33847,Ohio,39,43110,OH,3860,39,15983
C3943111,225,Ohio,39,43111,OH,65,39,
C3943112,4617,Ohio,39,43112,OH,870,39,2291
C3943113,23717,Ohio,39,43113,OH,5370,39,10393
C3943115,1321,Ohio,39,43115,OH,245,39,538
C3943116,1448,Ohio,39,43116,OH,155,39,676
C3943117,73,Ohio,39,43117,OH,45,39,
C3943119,27698,Ohio,39,43119,OH,2700,39,13090
C3943123,58424,Ohio,39,43123,OH,8910,39,28783
C3943125,12161,Ohio,39,43125,OH,2330,39,6412
C3943126,326,Ohio,39,43126,OH,75,39,
C3943127,283,Ohio,39,43127,OH,60,39,
C3943128,2309,Ohio,39,43128,OH,455,39,1079
C3943130,59570,Ohio,39,43130,OH,12605,39,25966
C3943135,4445,Ohio,39,43135,OH,1000,39,1892
C3943136,460,Ohio,39,43136,OH,220,39,584
C3943137,2388,Ohio,39,43137,OH,480,39,1191
C3943138,18437,Ohio,39,43138,OH,3930,39,7915
C3943140,24066,Ohio,39,43140,OH,3500,39,9154
C3943142,111,Ohio,39,43142,OH,30,39,
C3943143,5694,Ohio,39,43143,OH,1025,39,2708
C3943144,477,Ohio,39,43144,OH,95,39,
C3943145,1918,Ohio,39,43145,OH,430,39,896
C3943146,12369,Ohio,39,43146,OH,1495,39,4048
C3943147,38440,Ohio,39,43147,OH,4315,39,17939
C3943148,2220,Ohio,39,43148,OH,450,39,996
C3943149,2552,Ohio,39,43149,OH,575,39,1141
C3943150,2482,Ohio,39,43150,OH,375,39,962
C3943151,322,Ohio,39,43151,OH,50,39,
C3943152,921,Ohio,39,43152,OH,235,39,425
C3943153,971,Ohio,39,43153,OH,160,39,393
C3943154,3150,Ohio,39,43154,OH,535,39,1410
C3943155,2543,Ohio,39,43155,OH,510,39,1149
C3943156,242,Ohio,39,43156,OH,65,39,
C3943157,610,Ohio,39,43157,OH,110,39,
C3943158,268,Ohio,39,43158,OH,50,39,
C3943160,22305,Ohio,39,43160,OH,4855,39,9948
C3943162,6926,Ohio,39,43162,OH,1395,39,3375
C3943164,2203,Ohio,39,43164,OH,385,39,1053
C3943201,35495,Ohio,39,43201,OH,1185,39,10523
C3943202,20251,Ohio,39,43202,OH,995,39,9950
C3943203,8108,Ohio,39,43203,OH,1160,39,3327
C3943204,42104,Ohio,39,43204,OH,5895,39,18781
C3943205,12272,Ohio,39,43205,OH,1775,39,5034
C3943206,21864,Ohio,39,43206,OH,3740,39,11107
C3943207,45144,Ohio,39,43207,OH,8895,39,20197
C3943209,27228,Ohio,39,43209,OH,4025,39,13275
C3943210,9432,Ohio,39,43210,OH,,,573
C3943211,21600,Ohio,39,43211,OH,3430,39,8520
C3943212,18551,Ohio,39,43212,OH,1735,39,10736
C3943213,30444,Ohio,39,43213,OH,5585,39,16017
C3943214,24650,Ohio,39,43214,OH,4140,39,14217
C3943215,12790,Ohio,39,43215,OH,1690,39,7152
C3943217,2602,Ohio,39,43217,OH,180,39,935
C3943219,27123,Ohio,39,43219,OH,3955,39,12401
C3943220,24989,Ohio,39,43220,OH,4125,39,13898
C3943221,31265,Ohio,39,43221,OH,4040,39,16785
C3943222,4617,Ohio,39,43222,OH,790,39,1350
C3943223,27366,Ohio,39,43223,OH,4560,39,10103
C3943224,38699,Ohio,39,43224,OH,5460,39,18813
C3943227,21340,Ohio,39,43227,OH,3930,39,10648
C3943228,50737,Ohio,39,43228,OH,6370,39,25075
C3943229,46347,Ohio,39,43229,OH,6445,39,24097
C3943230,51161,Ohio,39,43230,OH,6410,39,26888
C3943231,19685,Ohio,39,43231,OH,2215,39,9738
C3943232,42201,Ohio,39,43232,OH,5575,39,20307
C3943235,38493,Ohio,39,43235,OH,5185,39,20897
C3943240,3469,Ohio,39,43240,OH,265,39,1967
C3943302,54790,Ohio,39,43302,OH,10655,39,21966
C3943310,3104,Ohio,39,43310,OH,620,39,1499
C3943311,19240,Ohio,39,43311,OH,3520,39,8960
C3943314,3173,Ohio,39,43314,OH,645,39,1373
C3943315,7046,Ohio,39,43315,OH,1295,39,3166
C3943316,6041,Ohio,39,43316,OH,1115,39,3027
C3943317,168,Ohio,39,43317,OH,45,39,
C3943318,3864,Ohio,39,43318,OH,625,39,1511
C3943319,1040,Ohio,39,43319,OH,170,39,481
C3943320,1588,Ohio,39,43320,OH,315,39,728
C3943321,267,Ohio,39,43321,OH,55,39,132
C3943322,374,Ohio,39,43322,OH,75,39,
C3943323,680,Ohio,39,43323,OH,130,39,304
C3943324,2817,Ohio,39,43324,OH,635,39,1373
C3943326,13611,Ohio,39,43326,OH,2880,39,5803
C3943330,118,Ohio,39,43330,OH,25,39,
C3943331,4485,Ohio,39,43331,OH,1210,39,2098
C3943332,2323,Ohio,39,43332,OH,415,39,980
C3943333,894,Ohio,39,43333,OH,145,39,397
C3943334,6651,Ohio,39,43334,OH,1125,39,2801
C3943336,39,Ohio,39,43336,OH,35,39,
C3943337,1108,Ohio,39,43337,OH,230,39,554
C3943338,10489,Ohio,39,43338,OH,2125,39,4436
C3943340,1721,Ohio,39,43340,OH,300,39,655
C3943341,907,Ohio,39,43341,OH,185,39,446
C3943342,3228,Ohio,39,43342,OH,645,39,1636
C3943343,1505,Ohio,39,43343,OH,240,39,619
C3943344,5677,Ohio,39,43344,OH,1005,39,2492
C3943345,920,Ohio,39,43345,OH,155,39,415
C3943347,1530,Ohio,39,43347,OH,245,39,636
C3943348,1984,Ohio,39,43348,OH,535,39,970
C3943351,10436,Ohio,39,43351,OH,2240,39,5009
C3943356,1103,Ohio,39,43356,OH,220,39,586
C3943357,4763,Ohio,39,43357,OH,960,39,2182
C3943358,2521,Ohio,39,43358,OH,375,39,1153
C3943359,819,Ohio,39,43359,OH,155,39,379
C3943360,1593,Ohio,39,43360,OH,255,39,786
C3943402,31327,Ohio,39,43402,OH,4075,39,13204
C3943403,5004,Ohio,39,43403,OH,,,
C3943406,1777,Ohio,39,43406,OH,310,39,777
C3943407,639,Ohio,39,43407,OH,135,39,302
C3943408,269,Ohio,39,43408,OH,60,39,
C3943410,10403,Ohio,39,43410,OH,2095,39,5127
C3943412,4362,Ohio,39,43412,OH,845,39,2151
C3943413,1407,Ohio,39,43413,OH,230,39,669
C3943416,2891,Ohio,39,43416,OH,645,39,1407
C3943420,30579,Ohio,39,43420,OH,6580,39,15057
C3943430,4783,Ohio,39,43430,OH,1015,39,2415
C3943431,4752,Ohio,39,43431,OH,880,39,2233
C3943432,1366,Ohio,39,43432,OH,230,39,725
C3943433,95,Ohio,39,43433,OH,40,39,
C3943434,101,Ohio,39,43434,OH,25,39,
C3943435,1532,Ohio,39,43435,OH,305,39,730
C3943437,427,Ohio,39,43437,OH,70,39,
C3943438,312,Ohio,39,43438,OH,115,39,
C3943439,113,Ohio,39,43439,OH,30,39,
C3943440,4875,Ohio,39,43440,OH,1510,39,2503
C3943442,999,Ohio,39,43442,OH,210,39,513
C3943443,1834,Ohio,39,43443,OH,290,39,855
C3943445,1161,Ohio,39,43445,OH,225,39,590
C3943446,25,Ohio,39,43446,OH,35,39,
C3943447,3450,Ohio,39,43447,OH,670,39,1764
C3943449,8278,Ohio,39,43449,OH,1785,39,4307
C3943450,3619,Ohio,39,43450,OH,710,39,1778
C3943451,1119,Ohio,39,43451,OH,190,39,562
C3943452,13811,Ohio,39,43452,OH,3705,39,7146
C3943456,608,Ohio,39,43456,OH,135,39,
C3943457,1456,Ohio,39,43457,OH,310,39,737
C3943458,414,Ohio,39,43458,OH,60,39,
C3943460,6289,Ohio,39,43460,OH,1050,39,3234
C3943462,1163,Ohio,39,43462,OH,185,39,541
C3943463,18,Ohio,39,43463,OH,50,39,
C3943464,1460,Ohio,39,43464,OH,250,39,709
C3943465,5059,Ohio,39,43465,OH,1260,39,2682
C3943466,2192,Ohio,39,43466,OH,380,39,999
C3943467,106,Ohio,39,43467,OH,35,39,
C3943468,451,Ohio,39,43468,OH,240,39,
C3943469,3149,Ohio,39,43469,OH,580,39,1534
C3943501,788,Ohio,39,43501,OH,195,39,349
C3943502,6933,Ohio,39,43502,OH,1420,39,3420
C3943504,1094,Ohio,39,43504,OH,210,39,560
C3943505,96,Ohio,39,43505,OH,20,39,
C3943506,14830,Ohio,39,43506,OH,3355,39,7407
C3943511,940,Ohio,39,43511,OH,160,39,400
C3943512,28674,Ohio,39,43512,OH,6235,39,13418
C3943515,7979,Ohio,39,43515,OH,1425,39,3767
C3943516,2951,Ohio,39,43516,OH,600,39,1375
C3943517,3744,Ohio,39,43517,OH,720,39,1732
C3943518,2726,Ohio,39,43518,OH,525,39,1220
C3943519,184,Ohio,39,43519,OH,35,39,
C3943521,2811,Ohio,39,43521,OH,550,39,1250
C3943522,3344,Ohio,39,43522,OH,615,39,1603
C3943523,62,Ohio,39,43523,OH,25,39,
C3943524,1236,Ohio,39,43524,OH,245,39,633
C3943525,1152,Ohio,39,43525,OH,100,39,488
C3943526,6072,Ohio,39,43526,OH,1215,39,2727
C3943527,2287,Ohio,39,43527,OH,475,39,1058
C3943528,16430,Ohio,39,43528,OH,3020,39,7786
C3943529,256,Ohio,39,43529,OH,40,39,
C3943531,216,Ohio,39,43531,OH,40,39,
C3943532,4015,Ohio,39,43532,OH,710,39,1811
C3943533,1553,Ohio,39,43533,OH,295,39,713
C3943534,1784,Ohio,39,43534,OH,315,39,834
C3943535,757,Ohio,39,43535,OH,170,39,383
C3943536,394,Ohio,39,43536,OH,75,39,190
C3943537,27276,Ohio,39,43537,OH,5025,39,14061
C3943540,1501,Ohio,39,43540,OH,260,39,670
C3943541,144,Ohio,39,43541,OH,25,39,
C3943542,3591,Ohio,39,43542,OH,500,39,1672
C3943543,7771,Ohio,39,43543,OH,1590,39,3650
C3943545,14034,Ohio,39,43545,OH,2925,39,6963
C3943547,284,Ohio,39,43547,OH,70,39,
C3943548,700,Ohio,39,43548,OH,160,39,351
C3943549,1460,Ohio,39,43549,OH,275,39,642
C3943551,37002,Ohio,39,43551,OH,5565,39,18304
C3943553,252,Ohio,39,43553,OH,75,39,
C3943554,2408,Ohio,39,43554,OH,485,39,1186
C3943555,200,Ohio,39,43555,OH,65,39,
C3943556,1860,Ohio,39,43556,OH,380,39,858
C3943557,3393,Ohio,39,43557,OH,550,39,1359
C3943558,13579,Ohio,39,43558,OH,2590,39,6587
C3943560,32226,Ohio,39,43560,OH,5300,39,15399
C3943565,348,Ohio,39,43565,OH,75,39,
C3943566,7613,Ohio,39,43566,OH,1345,39,3741
C3943567,13283,Ohio,39,43567,OH,2345,39,6116
C3943569,2818,Ohio,39,43569,OH,500,39,1329
C3943570,3106,Ohio,39,43570,OH,565,39,1452
C3943571,6783,Ohio,39,43571,OH,1125,39,3303
C3943604,10154,Ohio,39,43604,OH,1680,39,2949
C3943605,28346,Ohio,39,43605,OH,4300,39,10370
C3943606,26429,Ohio,39,43606,OH,4105,39,10854
C3943607,23958,Ohio,39,43607,OH,4555,39,9014
C3943608,16515,Ohio,39,43608,OH,2650,39,5782
C3943609,23687,Ohio,39,43609,OH,3205,39,8794
C3943610,5105,Ohio,39,43610,OH,980,39,2070
C3943611,19207,Ohio,39,43611,OH,3845,39,8816
C3943612,29674,Ohio,39,43612,OH,4560,39,13471
C3943613,31635,Ohio,39,43613,OH,5385,39,15442
C3943614,29290,Ohio,39,43614,OH,6075,39,14730
C3943615,39441,Ohio,39,43615,OH,7640,39,18325
C3943616,20873,Ohio,39,43616,OH,4355,39,10129
C3943617,7500,Ohio,39,43617,OH,1350,39,3619
C3943619,7499,Ohio,39,43619,OH,1230,39,3709
C3943620,5858,Ohio,39,43620,OH,1055,39,1965
C3943623,20149,Ohio,39,43623,OH,4600,39,10159
