P0010001,state,zip code tabulation area
734,53,99040
1453,53,99101
500,53,99102
497,53,99103
61,53,99105
5109,53,99109
1667,53,99110
4047,53,99111
761,53,99113
12018,53,99114
1143,53,99115
1439,53,99116
485,53,99117
931,53,99118
1204,53,99119
145,53,99121
3773,53,99122
1058,53,99123
240,53,99124
527,53,99125
877,53,99126
278,53,99128
793,53,99129
828,53,99130
170,53,99131
1493,53,99133
643,53,99134
255,53,99135
29,53,99136
343,53,99137
1209,53,99138
1301,53,99139
475,53,99140
5240,53,99141
650,53,99143
43,53,99144
56,53,99146
190,53,99147
2106,53,99148
208,53,99149
380,53,99150
164,53,99151
197,53,99152
467,53,99153
20,53,99154
1350,53,99155
8114,53,99156
697,53,99157
603,53,99158
1375,53,99159
149,53,99160
1400,53,99161
31404,53,99163
0,53,99164
3222,53,99166
625,53,99167
2459,53,99169
1072,53,99170
959,53,99171
1532,53,99173
44,53,99174
145,53,99176
437,53,99179
939,53,99180
1901,53,99181
1295,53,99185
13342,53,99201
21580,53,99202
20192,53,99203
6681,53,99204
42137,53,99205
34802,53,99206
30854,53,99207
49193,53,99208
19197,53,99212
24362,53,99216
17423,53,99217
15531,53,99218
29273,53,99223
18289,53,99224
68191,53,99301
9201,53,99320
531,53,99321
217,53,99322
3684,53,99323
9202,53,99324
4956,53,99326
3733,53,99328
160,53,99329
907,53,99330
50,53,99333
340,53,99335
48753,53,99336
29845,53,99337
11555,53,99338
884,53,99341
3040,53,99343
16817,53,99344
213,53,99345
352,53,99346
2293,53,99347
1364,53,99348
8483,53,99349
12979,53,99350
26975,53,99352
13306,53,99353
21343,53,99354
294,53,99356
4323,53,99357
158,53,99359
1350,53,99360
1902,53,99361
41010,53,99362
216,53,99363
311,53,99371
273,53,99401
1875,53,99402
19548,53,99403
140,54,20135
80,54,24604
20786,54,24701
2063,54,24712
257,54,24714
594,54,24715
508,54,24716
223,54,24719
66,54,24724
566,54,24726
149,54,24729
255,54,24731
853,54,24733
902,54,24736
243,54,24737
308,54,24738
30435,54,24740
3006,54,24747
3858,54,24801
675,54,24808
599,54,24811
511,54,24813
559,54,24815
151,54,24816
954,54,24817
1409,54,24818
955,54,24822
383,54,24823
150,54,24826
1501,54,24827
927,54,24828
139,54,24830
250,54,24831
412,54,24834
800,54,24836
1523,54,24839
158,54,24843
1810,54,24844
282,54,24845
244,54,24846
293,54,24847
262,54,24848
337,54,24849
1093,54,24850
419,54,24851
793,54,24853
550,54,24854
984,54,24857
552,54,24860
307,54,24861
651,54,24862
240,54,24866
409,54,24867
1686,54,24868
351,54,24869
2874,54,24870
309,54,24871
783,54,24872
600,54,24873
2729,54,24874
337,54,24878
657,54,24879
356,54,24880
601,54,24881
483,54,24882
265,54,24884
67,54,24887
167,54,24888
1513,54,24892
388,54,24894
198,54,24898
9128,54,24901
5383,54,24910
590,54,24915
558,54,24916
1677,54,24918
346,54,24920
512,54,24924
935,54,24925
365,54,24927
1544,54,24931
503,54,24934
688,54,24935
1518,54,24938
1059,54,24941
401,54,24944
393,54,24945
1533,54,24946
1489,54,24951
3514,54,24954
346,54,24957
186,54,24962
4095,54,24963
1286,54,24966
4575,54,24970
299,54,24974
1005,54,24976
441,54,24977
631,54,24981
2443,54,24983
185,54,24984
5216,54,24986
521,54,24991
112,54,25002
2782,54,25003
264,54,25005
604,54,25007
210,54,25008
1153,54,25009
800,54,25011
4691,54,25015
575,54,25019
305,54,25021
153,54,25022
586,54,25024
230,54,25025
381,54,25028
414,54,25030
615,54,25031
2234,54,25033
1112,54,25035
468,54,25036
1304,54,25039
546,54,25040
1659,54,25043
384,54,25044
5801,54,25045
411,54,25047
38,54,25048
630,54,25049
164,54,25051
4296,54,25053
426,54,25054
337,54,25057
678,54,25059
618,54,25060
756,54,25061
230,54,25062
1797,54,25063
9962,54,25064
1120,54,25067
1683,54,25070
11697,54,25071
976,54,25075
298,54,25076
1251,54,25081
1673,54,25082
672,54,25083
830,54,25085
928,54,25086
164,54,25088
203,54,25090
207,54,25093
349,54,25102
366,54,25103
642,54,25106
739,54,25107
692,54,25108
661,54,25109
599,54,25110
694,54,25111
166,54,25112
957,54,25113
557,54,25114
90,54,25115
998,54,25118
444,54,25119
972,54,25121
3535,54,25123
1214,54,25124
1011,54,25125
58,54,25126
3846,54,25130
276,54,25132
922,54,25133
423,54,25134
1798,54,25136
440,54,25139
1012,54,25140
195,54,25141
416,54,25142
8579,54,25143
332,54,25148
242,54,25149
368,54,25152
868,54,25154
105,54,25156
5163,54,25159
303,54,25160
369,54,25161
571,54,25162
1257,54,25164
612,54,25165
2503,54,25168
516,54,25169
452,54,25173
420,54,25174
24084,54,25177
83,54,25180
1853,54,25181
73,54,25183
1042,54,25185
881,54,25186
719,54,25187
477,54,25193
55,54,25201
1370,54,25202
89,54,25203
211,54,25204
391,54,25205
601,54,25206
992,54,25208
1227,54,25209
135,54,25211
5512,54,25213
614,54,25214
1200,54,25234
949,54,25235
1732,54,25239
1710,54,25241
899,54,25243
732,54,25244
739,54,25245
509,54,25247
3090,54,25248
429,54,25251
1071,54,25252
2051,54,25253
699,54,25259
1577,54,25260
335,54,25261
898,54,25262
441,54,25264
1564,54,25265
797,54,25266
758,54,25267
871,54,25268
972,54,25270
9304,54,25271
2287,54,25275
7752,54,25276
595,54,25285
1692,54,25286
1272,54,25287
2771,54,25301
15078,54,25302
7112,54,25303
8773,54,25304
0,54,25305
6417,54,25306
13356,54,25309
10815,54,25311
14886,54,25312
13436,54,25313
14542,54,25314
3255,54,25315
6084,54,25320
14622,54,25401
12591,54,25403
19551,54,25404
12029,54,25405
12633,54,25411
7508,54,25413
17024,54,25414
9251,54,25419
4024,54,25420
1700,54,25422
12835,54,25425
14322,54,25427
10776,54,25428
8112,54,25430
453,54,25431
121,54,25432
2521,54,25434
212,54,25437
6266,54,25438
1925,54,25442
7445,54,25443
605,54,25444
1463,54,25446
1130,54,25501
1034,54,25502
729,54,25503
12661,54,25504
477,54,25505
5037,54,25506
987,54,25507
9837,54,25508
5074,54,25510
1092,54,25511
1237,54,25512
4024,54,25514
2335,54,25515
2071,54,25517
1561,54,25520
1101,54,25521
2647,54,25523
3486,54,25524
21902,54,25526
1013,54,25529
5877,54,25530
282,54,25534
2783,54,25535
1993,54,25537
290,54,25540
9350,54,25541
4512,54,25545
969,54,25547
9077,54,25550
2325,54,25555
1754,54,25557
2152,54,25559
7997,54,25560
1250,54,25564
651,54,25565
924,54,25567
6640,54,25570
2206,54,25571
970,54,25573
5206,54,25601
964,54,25606
1140,54,25607
1004,54,25608
682,54,25611
999,54,25617
2155,54,25621
480,54,25624
1452,54,25625
539,54,25628
683,54,25630
834,54,25632
771,54,25634
1227,54,25635
936,54,25637
1148,54,25638
608,54,25639
536,54,25644
940,54,25646
768,54,25647
1397,54,25649
547,54,25650
737,54,25651
1608,54,25652
459,54,25653
310,54,25654
6837,54,25661
654,54,25666
887,54,25669
5829,54,25670
1286,54,25671
408,54,25672
3202,54,25674
1250,54,25676
1595,54,25678
448,54,25688
249,54,25690
1021,54,25692
295,54,25696
200,54,25699
23284,54,25701
7788,54,25702
6751,54,25703
16441,54,25704
20711,54,25705
33590,54,25801
261,54,25810
154,54,25811
1902,54,25812
8063,54,25813
784,54,25817
472,54,25818
437,54,25820
2176,54,25823
2390,54,25825
296,54,25826
2488,54,25827
1421,54,25831
3994,54,25832
488,54,25836
391,54,25837
691,54,25839
8179,54,25840
575,54,25841
791,54,25843
1417,54,25844
627,54,25845
363,54,25846
443,54,25848
266,54,25849
182,54,25853
1101,54,25854
209,54,25855
308,54,25857
266,54,25862
309,54,25864
1475,54,25865
432,54,25868
103,54,25870
695,54,25871
607,54,25873
486,54,25875
128,54,25876
930,54,25878
359,54,25879
6928,54,25880
2033,54,25882
11920,54,25901
420,54,25902
365,54,25904
287,54,25906
123,54,25907
172,54,25908
55,54,25911
397,54,25913
311,54,25915
202,54,25916
2139,54,25917
4430,54,25918
221,54,25920
2157,54,25921
299,54,25922
375,54,25928
339,54,25932
43,54,25936
1287,54,25938
162,54,25942
6208,54,25951
851,54,25958
3806,54,25962
973,54,25969
1130,54,25971
299,54,25972
2663,54,25976
155,54,25977
606,54,25978
893,54,25979
951,54,25981
1886,54,25984
430,54,25985
280,54,25989
43002,54,26003
516,54,26030
1755,54,26031
1243,54,26032
3044,54,26033
4905,54,26034
2491,54,26035
425,54,26036
6642,54,26037
2855,54,26038
1061,54,26039
2103,54,26040
16183,54,26041
6222,54,26047
1575,54,26050
1756,54,26055
93,54,26056
3082,54,26059
1881,54,26060
21801,54,26062
8441,54,26070
1184,54,26074
505,54,26075
29999,54,26101
16769,54,26104
12333,54,26105
1415,54,26133
888,54,26134
644,54,26136
939,54,26137
127,54,26138
364,54,26141
2574,54,26142
4547,54,26143
1003,54,26146
2188,54,26147
245,54,26148
2452,54,26149
6309,54,26150
558,54,26151
56,54,26152
8823,54,26155
2745,54,26159
960,54,26160
480,54,26161
8262,54,26164
865,54,26167
842,54,26169
6137,54,26170
3326,54,26175
587,54,26178
2284,54,26180
6127,54,26181
2361,54,26184
5982,54,26187
19701,54,26201
641,54,26202
198,54,26203
3690,54,26205
2976,54,26206
973,54,26208
112,54,26209
167,54,26215
354,54,26217
2583,54,26218
454,54,26222
221,54,26224
109,54,26228
124,54,26230
1454,54,26234
29,54,26236
571,54,26237
739,54,26238
14591,54,26241
5570,54,26250
3490,54,26253
303,54,26254
957,54,26257
176,54,26259
1377,54,26260
2701,54,26261
316,54,26263
642,54,26264
252,54,26266
369,54,26267
82,54,26268
1018,54,26269
755,54,26270
383,54,26271
2041,54,26273
744,54,26275
356,54,26276
591,54,26278
1710,54,26280
60,54,26282
1734,54,26283
304,54,26285
3131,54,26287
3603,54,26288
165,54,26291
836,54,26292
600,54,26293
729,54,26294
177,54,26296
96,54,26298
30435,54,26301
1000,54,26320
354,54,26321
602,54,26323
320,54,26325
83,54,26327
14377,54,26330
1378,54,26335
1218,54,26337
629,54,26338
255,54,26339
509,54,26342
445,54,26343
972,54,26346
2068,54,26347
196,54,26348
132,54,26349
5120,54,26351
11135,54,26354
263,54,26361
3378,54,26362
144,54,26366
762,54,26369
686,54,26372
1375,54,26374
463,54,26376
700,54,26377
3820,54,26378
520,54,26384
3872,54,26385
2411,54,26386
458,54,26404
1179,54,26405
2852,54,26408
1037,54,26410
707,54,26411
546,54,26412
4016,54,26415
7529,54,26416
1131,54,26419
262,54,26421
606,54,26422
318,54,26424
1216,54,26425
7003,54,26426
466,54,26430
5950,54,26431
98,54,26435
204,54,26436
645,54,26437
176,54,26438
1135,54,26440
258,54,26443
3639,54,26444
1055,54,26447
1421,54,26448
685,54,26451
9676,54,26452
3734,54,26456
19616,54,26501
38772,54,26505
29170,54,26508
1836,54,26519
778,54,26520
346,54,26521
7064,54,26525
789,54,26534
5721,54,26537
2624,54,26541
2547,54,26542
252,54,26543
2376,54,26547
41369,54,26554
1269,54,26559
227,54,26560
634,54,26562
381,54,26563
679,54,26568
3595,54,26570
1833,54,26571
136,54,26572
664,54,26574
827,54,26575
608,54,26576
1104,54,26581
5335,54,26582
479,54,26585
209,54,26586
432,54,26587
2611,54,26588
791,54,26590
1511,54,26591
4898,54,26601
1090,54,26610
224,54,26611
245,54,26615
187,54,26617
606,54,26619
757,54,26621
1189,54,26623
2950,54,26624
447,54,26627
309,54,26629
352,54,26631
487,54,26636
178,54,26638
9650,54,26651
401,54,26656
255,54,26660
1154,54,26662
435,54,26676
1247,54,26678
1896,54,26679
340,54,26680
1486,54,26681
116,54,26684
584,54,26690
417,54,26691
5663,54,26704
1077,54,26705
344,54,26707
2133,54,26710
2655,54,26711
482,54,26714
706,54,26716
1170,54,26717
2785,54,26719
174,54,26720
599,54,26722
13306,54,26726
382,54,26731
889,54,26739
1613,54,26743
891,54,26750
6254,54,26753
833,54,26755
6464,54,26757
685,54,26761
1540,54,26763
4220,54,26764
768,54,26767
1118,54,26801
1357,54,26802
709,54,26804
2947,54,26807
967,54,26808
329,54,26810
1705,54,26812
415,54,26814
646,54,26815
443,54,26817
709,54,26818
198,54,26823
2309,54,26833
6578,54,26836
898,54,26845
6277,54,26847
2180,54,26851
869,54,26852
826,54,26855
248,54,26865
929,54,26866
625,54,26884
1901,55,53001
2299,55,53002
141,55,53003
3330,55,53004
19425,55,53005
1779,55,53006
1841,55,53007
7681,55,53010
2260,55,53011
18097,55,53012
3308,55,53013
7962,55,53014
2609,55,53015
384,55,53016
5538,55,53017
7899,55,53018
2027,55,53019
3500,55,53020
4709,55,53021
18920,55,53022
1496,55,53023
16579,55,53024
22041,55,53027
20799,55,53029
43,55,53031
4757,55,53032
4885,55,53033
1811,55,53034
2406,55,53035
2720,55,53036
9260,55,53037
4013,55,53038
4863,55,53039
8064,55,53040
6690,55,53042
2297,55,53044
21686,55,53045
1107,55,53046
78,55,53047
3364,55,53048
2451,55,53049
6986,55,53050
35651,55,53051
1928,55,53057
3243,55,53058
1767,55,53059
5196,55,53061
1552,55,53063
2226,55,53065
33830,55,53066
697,55,53069
4713,55,53070
23907,55,53072
15757,55,53073
12880,55,53074
3345,55,53075
3648,55,53076
1912,55,53078
1413,55,53079
5715,55,53080
43129,55,53081
20362,55,53083
11267,55,53085
8255,55,53086
379,55,53088
18568,55,53089
21873,55,53090
2018,55,53091
20024,55,53092
1981,55,53093
19169,55,53094
27139,55,53095
6319,55,53097
11965,55,53098
3724,55,53103
5426,55,53104
29225,55,53105
3329,55,53108
18320,55,53110
2678,55,53114
15788,55,53115
7202,55,53118
5608,55,53119
9679,55,53120
19045,55,53121
5985,55,53122
1895,55,53125
6431,55,53126
8947,55,53128
13973,55,53129
7755,55,53130
34863,55,53132
1702,55,53137
2802,55,53139
30017,55,53140
32375,55,53142
23264,55,53143
27256,55,53144
7458,55,53146
16457,55,53147
19057,55,53149
24850,55,53150
31987,55,53151
2328,55,53153
34451,55,53154
2992,55,53156
15917,55,53158
399,55,53167
8643,55,53168
2380,55,53170
21156,55,53172
8329,55,53177
2626,55,53178
6310,55,53179
7357,55,53181
9412,55,53182
2815,55,53183
4271,55,53184
18551,55,53185
33592,55,53186
35195,55,53188
26228,55,53189
19200,55,53190
2842,55,53191
217,55,53192
114,55,53195
23386,55,53202
938,55,53203
42355,55,53204
10050,55,53205
28210,55,53206
35149,55,53207
31133,55,53208
46917,55,53209
28126,55,53210
35406,55,53211
30416,55,53212
26020,55,53213
34725,55,53214
60953,55,53215
32264,55,53216
29192,55,53217
40625,55,53218
33880,55,53219
26303,55,53220
37701,55,53221
25165,55,53222
29230,55,53223
21284,55,53224
25706,55,53225
18370,55,53226
23357,55,53227
14369,55,53228
16453,55,53233
9270,55,53235
359,55,53295
33174,55,53402
27432,55,53403
15658,55,53404
25193,55,53405
25845,55,53406
23,55,53501
2421,55,53502
1947,55,53503
2084,55,53504
354,55,53505
1125,55,53506
2196,55,53507
5262,55,53508
1482,55,53510
48929,55,53511
2268,55,53515
2152,55,53516
1752,55,53517
1330,55,53518
6810,55,53520
3656,55,53521
1085,55,53522
4949,55,53523
4052,55,53525
565,55,53526
9963,55,53527
5734,55,53528
2031,55,53529
4566,55,53530
4338,55,53531
13606,55,53532
7276,55,53533
11512,55,53534
8503,55,53536
781,55,53537
18468,55,53538
169,55,53540
861,55,53541
1641,55,53543
800,55,53544
23117,55,53545
30648,55,53546
18558,55,53548
10414,55,53549
1239,55,53550
8273,55,53551
624,55,53553
1134,55,53554
8465,55,53555
2594,55,53556
482,55,53557
10742,55,53558
6063,55,53559
3458,55,53560
1618,55,53561
23627,55,53562
10728,55,53563
4765,55,53565
15217,55,53566
1155,55,53569
2627,55,53570
280,55,53571
9970,55,53572
3062,55,53573
3877,55,53574
15494,55,53575
2319,55,53576
1371,55,53577
5924,55,53578
1760,55,53579
564,55,53580
10699,55,53581
1079,55,53582
5747,55,53583
2215,55,53585
2284,55,53586
1290,55,53587
4077,55,53588
19427,55,53589
36294,55,53590
19225,55,53593
5144,55,53594
16844,55,53597
2511,55,53598
69,55,53599
50,55,53702
27958,55,53703
44034,55,53704
23494,55,53705
5133,55,53706
45728,55,53711
22146,55,53713
16463,55,53714
12136,55,53715
18419,55,53716
11962,55,53717
11753,55,53718
28487,55,53719
5177,55,53726
0,55,53792
878,55,53801
58,55,53802
1306,55,53803
1372,55,53804
5269,55,53805
1831,55,53806
4843,55,53807
1049,55,53808
4120,55,53809
429,55,53810
3371,55,53811
6075,55,53813
810,55,53816
205,55,53817
15091,55,53818
2532,55,53820
8456,55,53821
487,55,53825
1332,55,53826
292,55,53827
14445,55,53901
3508,55,53910
1351,55,53911
19881,55,53913
22507,55,53916
2629,55,53919
414,55,53920
1036,55,53922
2098,55,53923
1360,55,53924
7781,55,53925
1628,55,53926
128,55,53928
2782,55,53929
1285,55,53930
237,55,53931
2573,55,53932
4117,55,53933
4396,55,53934
307,55,53935
1610,55,53936
1053,55,53937
244,55,53939
2932,55,53941
1065,55,53943
2224,55,53944
4386,55,53946
137,55,53947
8414,55,53948
6011,55,53949
5449,55,53950
2601,55,53951
4377,55,53952
282,55,53953
6926,55,53954
5692,55,53955
3397,55,53956
13384,55,53959
3268,55,53960
837,55,53961
13910,55,53963
3604,55,53964
10398,55,53965
2329,55,53968
419,55,53969
8155,55,54001
6278,55,54002
1013,55,54003
2317,55,54004
3056,55,54005
743,55,54006
1188,55,54007
2509,55,54009
50,55,54010
6819,55,54011
3475,55,54013
2232,55,54014
3586,55,54015
30108,55,54016
16743,55,54017
7260,55,54020
6622,55,54021
22358,55,54022
3833,55,54023
4811,55,54024
6864,55,54025
1809,55,54026
989,55,54027
2493,55,54028
1696,55,54082
2751,55,54101
875,55,54102
418,55,54103
1051,55,54104
4997,55,54106
3727,55,54107
5338,55,54110
2132,55,54111
2284,55,54112
3325,55,54113
5178,55,54114
41178,55,54115
1083,55,54119
245,55,54120
2982,55,54121
238,55,54123
3881,55,54124
519,55,54125
3625,55,54126
76,55,54127
1778,55,54128
3477,55,54129
25108,55,54130
3096,55,54135
6406,55,54136
1115,55,54137
821,55,54138
3096,55,54139
8533,55,54140
2549,55,54141
15225,55,54143
1184,55,54149
1037,55,54150
3556,55,54151
7252,55,54153
5548,55,54154
5451,55,54155
1535,55,54156
5986,55,54157
1434,55,54159
253,55,54160
2696,55,54161
9065,55,54162
7539,55,54165
17002,55,54166
2600,55,54169
3730,55,54170
3362,55,54171
4095,55,54173
3013,55,54174
1018,55,54175
2898,55,54177
2861,55,54180
5345,55,54201
1240,55,54202
1819,55,54204
2177,55,54205
176,55,54207
6061,55,54208
1195,55,54209
897,55,54210
277,55,54211
997,55,54212
1276,55,54213
334,55,54214
6276,55,54216
7405,55,54217
40220,55,54220
1568,55,54227
2682,55,54228
4306,55,54229
4782,55,54230
779,55,54232
1614,55,54234
17203,55,54235
14884,55,54241
2259,55,54245
708,55,54246
2339,55,54247
22742,55,54301
30611,55,54302
27041,55,54303
28153,55,54304
1092,55,54307
33580,55,54311
35897,55,54313
30702,55,54401
24272,55,54403
3032,55,54405
3469,55,54406
1515,55,54407
1068,55,54408
13238,55,54409
2392,55,54410
5406,55,54411
2181,55,54412
191,55,54413
3404,55,54414
1684,55,54416
46,55,54417
1080,55,54418
1307,55,54420
3455,55,54421
1209,55,54422
2343,55,54423
1651,55,54424
2036,55,54425
4479,55,54426
1099,55,54427
1127,55,54428
135,55,54430
1845,55,54433
2010,55,54435
2203,55,54436
3077,55,54437
2964,55,54440
828,55,54441
1177,55,54442
2137,55,54443
3123,55,54446
498,55,54447
4249,55,54448
26418,55,54449
436,55,54450
11755,55,54451
19360,55,54452
1279,55,54454
17029,55,54455
6085,55,54456
8539,55,54457
124,55,54458
1148,55,54459
2746,55,54460
348,55,54462
684,55,54463
536,55,54465
2815,55,54466
13635,55,54467
1792,55,54469
2068,55,54470
1854,55,54471
2700,55,54473
4019,55,54474
1482,55,54475
18580,55,54476
4119,55,54479
1332,55,54480
29340,55,54481
8955,55,54482
4984,55,54484
322,55,54485
2290,55,54486
9594,55,54487
1262,55,54488
1550,55,54489
893,55,54490
1652,55,54491
668,55,54493
27126,55,54494
7637,55,54495
2421,55,54498
3223,55,54499
20019,55,54501
1216,55,54511
833,55,54512
478,55,54513
1717,55,54514
472,55,54515
112,55,54517
1231,55,54519
4141,55,54520
7509,55,54521
670,55,54524
279,55,54525
919,55,54526
1081,55,54527
1133,55,54529
868,55,54530
1454,55,54531
2459,55,54534
184,55,54536
561,55,54537
3137,55,54538
1383,55,54539
931,55,54540
1552,55,54541
470,55,54542
736,55,54545
1266,55,54546
1392,55,54547
4626,55,54548
685,55,54550
4416,55,54552
1110,55,54554
4872,55,54555
1298,55,54556
925,55,54557
2177,55,54558
795,55,54559
589,55,54560
35,55,54561
1948,55,54562
720,55,54563
387,55,54564
60,55,54565
1496,55,54566
5198,55,54568
49282,55,54601
14305,55,54603
1624,55,54610
1307,55,54611
5152,55,54612
1826,55,54613
2947,55,54614
10742,55,54615
2601,55,54616
2262,55,54618
3923,55,54619
1147,55,54621
2121,55,54622
1930,55,54623
1383,55,54624
240,55,54625
1215,55,54626
1819,55,54627
1092,55,54628
2576,55,54629
3770,55,54630
1844,55,54631
1247,55,54632
4258,55,54634
1799,55,54635
13737,55,54636
187,55,54637
1487,55,54638
2397,55,54639
2,55,54641
2125,55,54642
12,55,54643
1434,55,54644
81,55,54645
3899,55,54646
1737,55,54648
23377,55,54650
1382,55,54651
953,55,54652
894,55,54653
153,55,54654
1778,55,54655
17377,55,54656
411,55,54657
2501,55,54658
1409,55,54659
15688,55,54660
3415,55,54661
1516,55,54664
8427,55,54665
2593,55,54666
4599,55,54667
7619,55,54669
1878,55,54670
38803,55,54701
42272,55,54703
